distance,delta
0.364219,-0.00484363
0.61076,-0.0170102
0.082456,0.00348154
0.275882,0.00536808
0.235802,-0.0014268
0.184826,-0.00513853
0.244989,-0.0028011
0.833319,-0.0130067
0.224908,0.00165421
0.225939,0.00843576
0.232434,0.00194105
0.33975,-0.00771886
0.363697,-0.00432153
0.520369,-0.00474382
0.358664,0.000710821
0.420332,-0.00236287
0.178224,0.00146338
0.126073,-0.00107281
0.251333,-0.00133267
0.656829,-0.000578704
0.238233,-0.00385805
0.378366,-0.0111783
0.267253,-0.00944069
0.143432,0.00500532
0.455026,0.00591146
0.0454725,0.00140248
0.223861,-0.0207356
0.119521,0.00547894
0.484511,-0.000135549
0.357004,0.00237119
0.312938,-0.00825073
0.220715,-0.0175901
0.172254,-0.00037937
0.478294,0.00608117
0.224437,0.00212585
0.998357,-0.0217949
0.66557,-0.0132263
0.314056,-0.0093688
0.295524,0.00916314
0.471089,0.00156753
0.072008,-0.00169553
0.183901,-0.0120255
0.396637,-0.0138249
0.119936,0.00506426
0.204077,-0.000952121
0.0693689,0.00875608
0.450701,-0.00538834
0.358163,0.00121201
0.0524586,-0.00558357
0.141423,0.0070148
0.754817,-0.0204418
0.608149,0.00513261
0.1341,-0.00128766
0.268805,0.0046326
0.107022,-0.00545984
0.385932,-0.0109324
0.347852,-0.0119142
0.445085,-0.00758455
0.121985,0.00301489
0.285693,-0.000536658
0.380742,-0.0135543
0.0661991,0.00411343
0.345443,-0.0173178
0.220162,-0.00531839
0.511723,0.0117146
0.524605,-0.00898042
0.365463,0.0173499
0.353013,0.00636167
0.127031,-0.0098439
0.0902135,0.011349
0.371394,-0.00420681
0.121391,-0.00420341
0.141827,-0.00120177
0.397924,0.00832592
0.204621,-0.00149614
0.126139,-0.0011388
0.53449,-0.00323964
1.08873,-0.0106056
0.251333,-0.00133267
0.747663,-0.0132878
0.163017,-0.00676749
0.258827,0.00679753
0.217802,-0.00686473
0.609546,-0.015796
0.291558,0.00531744
0.603855,-0.0101048
0.417922,-0.00385927
0.149913,0.00633663
0.441737,-0.00423737
0.30404,0.000647375
0.137338,-0.00452538
0.244562,0.0132508
0.426487,-0.00461151
0.186069,0.00143072
0.333561,-0.00543575
0.415294,0.00658135
0.331068,-0.0263801
0.348825,-0.0206999
0.599633,-0.00588336
0.17134,0.000535051
0.339715,-0.0037777
0.350138,0.00142492
0.260638,-0.0067313
0.487876,-0.019126
0.245334,0.00466579
0.4753,-0.014362
0.226841,-0.000278488
0.199359,-0.0118591
0.130015,0.0184226
0.453858,-0.000733396
0.216028,-0.00509037
0.218958,-0.0158326
0.240747,-0.00637166
0.576071,0.00205434
0.199856,-0.0123556
0.487696,-0.00332065
0.471976,0.00458621
0.770557,-0.0127445
0.148332,0.00791812
0.319678,0.000634047
0.38654,-0.0115396
0.203197,0.0155534
0.0594981,0.0108144
0.563611,-0.0206427
0.525934,-0.00249645
0.250872,-0.000871674
0.210178,-0.00705274
0.66869,-0.00462773
0.328845,-0.0241574
0.101086,0.000476925
0.0176894,-0.00987693
0.30379,0.0087102
0.758365,-0.0161776
0.166542,-0.00247962
0.0896815,-0.00374397
0.190929,0.00438376
0.459972,0.000965256
0.0586661,0.0116464
0.296393,-0.00342448
0.246584,-0.00830259
0.711236,-0.00811132
0.35919,-0.00762786
0.741506,-0.0227557
0.270476,-0.00485138
0.24199,0.0158223
0.27324,0.000197148
0.280778,-0.00734041
0.290018,-0.00486166
0.331872,-0.00374701
0.330135,-0.00982237
0.262206,-0.00439326
0.558072,-0.00729072
0.335429,-0.00730434
0.560056,-0.00536814
0.0918307,0.00191927
0.552198,0.0103022
0.252848,0.00496459
0.352556,-0.000993827
0.0853134,0.000624139
0.157131,0.0147442
0.522557,-0.010838
0.401253,-0.0184406
0.72909,-0.0103401
0.210541,-0.00741619
0.346599,0.0166819
0.150407,-0.0175945
0.0620726,-0.00738513
0.209129,0.00180882
0.204822,0.0139279
0.435187,-0.00549955
0.177519,0.00216877
0.87146,-0.00427217
0.138644,0.00198095
0.241934,-0.0114656
0.0891814,0.00456861
0.168088,-0.00402596
0.267125,-0.0171249
0.995022,-0.0145534
0.0951078,-0.0091703
0.185939,0.00937396
0.416419,-0.0101693
0.578868,-0.00855543
0.0326092,0.00645326
0.209314,0.00162351
0.222131,-0.0111935
0.361708,-0.00233267
0.867684,-0.0083092
0.0830884,-0.00496342
0.266405,0.0148449
0.177972,0.00171583
0.318424,-0.00592391
0.181625,0.00587455
0.0203536,0.0108964
0.549442,-0.0103793
0.404669,0.0328313
0.633792,-0.00879206
0.455015,-0.00188989
0.545875,-0.0146253
0.327052,0.00107286
0.143733,-0.00310765
0.0713257,-0.0010132
0.136548,0.00407729
0.336647,-0.000709896
0.187874,-0.000373684
0.238643,-0.00426818
0.0822196,-0.00409457
0.277951,-0.00060675
0.266777,-0.00115236
0.0898652,-0.00392769
0.215071,-0.011946
0.334911,-0.00678605
0.725982,-0.00723237
0.344264,0.00729878
0.0459206,0.000954398
0.211338,-0.00821337
0.546118,0.000757079
0.64841,-0.0312221
0.591319,-0.0131942
0.692894,-0.00539366
0.310147,-0.0132724
0.579349,-0.0012239
0.3377,0.00604983
0.308454,-0.00376663
0.167528,0.00434712
0.249115,-0.00692777
0.328852,-0.000727175
0.340557,-0.0124317
0.369308,0.00569178
0.506919,-0.00691912
0.467524,-0.00658678
0.152582,0.0192931
0.210954,0.0234205
0.333647,0.00229049
0.149738,-0.0013002
0.281022,0.000227829
0.302206,-0.0131434
0.545056,0.00181871
0.250449,-0.000448651
0.24297,-0.000782489
0.541982,-0.0263566
0.128662,0.000244408
0.0759439,0.00218106
0.272162,0.0169009
0.309379,0.00312058
0.564201,0.0139241
0.0944418,-0.00459807
0.432204,-0.0103287
0.0536922,-0.0224422
0.324101,-0.019413
0.0507333,0.0117667
0.537738,0.00132439
0.250795,-0.0164195
0.163217,-0.0225918
0.671789,-0.0155387
0.218369,-0.00743138
0.943892,-0.00639243
0.64841,-0.0312221
0.640166,0.00827126
0.532427,-0.00508309
0.222199,-0.00344907
0.19359,-0.00609033
0.365855,0.0247701
0.32374,0.00438489
0.386495,-0.0114948
0.406985,-0.0163602
0.443456,-0.00595646
0.478095,-0.0171574
0.411988,0.00988714
0.422578,0.0149224
0.159136,0.00102054
1.05023,-0.00335043
0.0870925,-0.00115497
0.252502,-0.00250174
0.206726,-0.0192258
0.216316,-0.0053781
0.333712,-0.0055868
0.161092,0.0107832
0.575077,0.00304795
0.598921,-0.0129834
0.130305,-0.00139914
0.113203,0.00398417
0.045602,-0.0104457
0.124781,0.000218649
0.21779,0.000960204
0.407784,-0.00934687
0.409104,-0.0145731
0.535254,0.00380886
0.427003,0.010497
0.226723,0.00765204
0.125783,-0.0164079
0.466875,0.00187453
0.300631,-0.0115681
0.307823,-0.0031354
0.196588,-0.0090881
0.143319,-0.00269413
0.0405729,-0.00151036
0.334307,0.00163076
0.0731532,0.00497183
0.30997,-0.00528225
0.222349,-0.00359914
0.205406,0.00553189
0.0807409,-0.00261593
0.0146561,0.000968892
0.195705,-0.000392054
0.205928,-0.0106155
0.425689,-0.00381391
0.351352,-0.00760232
0.309317,-0.00462935
0.35489,-0.00332719
0.291242,-0.00999188
0.485474,-0.0089115
0.181501,0.0294362
0.656832,-0.000582053
0.363099,-0.0115363
0.152713,-0.00427542
0.334437,-0.00631171
0.322423,-0.0177351
0.223812,0.00275045
0.215484,0.0110787
0.298634,-0.00957156
0.430984,-0.00910882
0.0458507,-0.00678817
0.201382,0.00174347
0.8424,-0.0220872
0.230234,0.00414123
0.179246,-0.00737074
0.157171,-0.0165461
0.255732,-0.00573216
0.497223,-0.00503599
0.20508,0.00585771
0.386524,-0.00371156
0.277451,0.00379869
0.426396,0.011104
0.18597,0.00934231
0.458988,-0.00586315
0.185864,0.00944869
0.580294,0.0056431
0.748171,-0.0216082
0.201742,0.00138312
0.0953305,-0.00939304
0.40407,-0.00563256
0.268743,0.00078858
0.124566,-0.00737864
0.0904372,0.00331277
0.330046,-0.00192136
0.214329,0.0200459
0.239519,-0.0129562
0.219381,0.00718126
0.141709,-0.00889623
0.398012,-0.0073869
0.409407,-0.00315696
0.316554,-0.00405423
0.111332,0.0214805
0.470078,-0.00132787
0.162988,-0.00673836
0.393158,0.00527983
0.276037,-0.0104124
0.24018,0.00200755
0.25955,0.00607478
0.269792,-0.00416674
0.39678,-0.0217801
0.314168,-0.00166848
0.0218211,-0.0140086
0.120406,-0.00321867
0.0802587,0.0213038
0.108776,0.00059852
0.396268,-0.00564254
0.330579,0.0053587
0.118684,-0.00149636
0.362164,-0.0106012
0.367307,-0.00402605
0.308499,0.0118139
0.0866683,-0.00854331
0.166824,-0.00666809
0.301114,-0.00423936
0.27238,0.00886963
0.514928,0.00069692
0.118817,0.0139957
0.625155,-0.00796742
0.302835,-0.0372096
0.632091,-0.0149035
0.0911205,0.00262954
0.0271826,-0.0115576
0.709251,0.00949898
0.148837,-0.00821167
0.180059,-0.00818395
0.241509,-0.00713401
0.213664,-0.018351
0.0856459,-0.00752093
0.248021,-0.00583362
0.673744,-0.00186905
0.0576053,-0.00291776
0.433995,-0.019932
0.122966,0.00203436
0.243731,0.00626911
0.197871,-0.0142771
0.290234,-0.00117139
0.235032,-0.00846955
0.501897,-0.0331467
0.145553,-0.00492792
0.0745975,-0.0120975
0.268394,0.0128559
0.48145,-0.0205126
0.0997167,-0.00596674
0.154568,-0.0061308
0.147254,-0.00662889
0.446005,0.00712036
0.062241,0.0080715
0.25305,0.00476242
0.260738,-0.00292548
0.440703,-0.0188285
0.0561856,-0.00931061
0.0664241,-0.00392408
0.0898364,0.0039136
0.446279,0.00684589
0.338615,-0.00267791
0.178153,-0.00627848
0.227506,-0.000943431
0.106303,0.0108842
0.186789,0.000710797
0.200482,-0.0129816
0.0688229,-0.00632294
0.35093,0.00063298
0.157721,-0.00147149
0.181356,0.0139563
0.594366,-0.00842848
0.351645,-0.00789513
0.369442,0.0211829
0.339437,0.00431255
0.118061,0.014752
0.25774,-0.0233648
0.0497846,-0.00290963
0.476491,-0.0233657
0.594503,-0.0163784
0.0562684,0.00623159
0.1741,-0.00222479
0.0738578,0.0042672
0.533247,-0.013716
0.0560804,-0.00139286
0.479611,-0.0225793
0.10264,0.00673489
0.130888,-0.00588809
0.406911,-0.00847335
0.272926,-0.0151136
0.173763,-0.0175129
0.213858,-0.0107334
0.265625,4.97062e-07
0.0990657,-0.00531565
0.353813,-0.00225086
0.0544799,0.000207605
0.248176,-0.0059885
0.0344226,-0.00317257
0.152093,-0.00365599
0.388242,0.0101955
0.436672,0.00864006
0.0897823,0.00396768
0.118786,0.0140264
0.261459,-0.00364603
0.0714178,-0.00891778
0.476883,0.00749192
0.326643,0.0092947
0.037081,0.0176065
0.415302,0.0143851
0.13098,-0.00598002
0.639228,0.00139713
0.538064,0.000998431
0.787055,-0.00189908
0.162146,0.00972905
0.182518,-0.0106429
0.131074,-0.0138864
0.0408036,0.00607144
0.300079,0.0046087
0.160626,-0.00437646
0.0381565,-0.00690653
0.196954,0.0139832
0.322753,0.00537159
0.468571,-0.0154459
0.502014,-0.00982602
0.283372,-0.00993483
0.397749,-0.0071235
0.0710078,0.00711722
0.296221,-0.00715869
0.155071,-0.0144459
0.254024,-0.000118072
0.17267,-0.000794972
0.268656,0.000875128
0.490192,0.00199555
0.0982604,0.0111146
0.581295,-0.00316958
0.251167,0.00664506
0.0658071,-0.00330705
0.139644,0.000980618
0.116761,0.000426651
0.079621,-0.00149602
0.07754,0.000584991
0.233085,0.00128971
0.253616,-0.00361562
0.441014,0.0121114
0.0664281,-0.00392807
0.363975,0.00321234
0.14759,0.00866002
0.147365,0.00107243
0.149108,-0.0162958
0.413172,-0.0147346
0.202033,0.00109157
0.427262,-0.00538653
0.14786,-0.00723473
0.0825107,0.0112393
0.327767,-0.0152669
0.25031,-0.0159351
0.135685,0.00493997
0.121936,0.0186887
0.460152,-0.00702735
0.334295,0.00945523
0.239796,-0.0132332
0.307475,-0.00278753
0.101503,0.00787161
0.133598,0.00702654
0.294758,-0.00569589
0.248268,-0.0138934
0.078323,-0.0236355
0.276323,-0.0106979
0.201371,0.0017536
0.0810195,-0.00289453
0.870443,-0.0110685
0.299262,0.00542501
0.0653921,0.00492037
0.654202,-0.0057645
0.207,-0.00387451
0.126855,0.0215824
0.393833,-0.0227395
0.481401,0.00297376
0.0813944,0.0123556
0.525429,0.00191467
0.296219,-0.0149687
0.244526,-0.00233898
0.491675,-0.015113
0.229273,0.00510231
0.380097,-0.0129096
0.178015,-0.00613961
0.381223,-0.014036
0.390469,0.0157807
0.254379,-0.00437868
0.186369,-0.00668157
0.195159,0.000153157
0.308765,0.00373452
0.299839,-0.00296401
0.445526,-0.0158382
0.38792,-0.0207329
0.324527,0.00359771
0.0778901,0.00804738
0.307442,-0.00275472
0.0767357,0.00920177
0.578344,-0.00803172
0.113353,-0.00397803
0.485106,0.014894
0.258669,0.0225808
0.106802,-0.00523989
0.214192,-0.00325438
0.503121,-0.0109339
0.641959,-0.016959
0.188625,0.0223128
0.219861,0.014514
0.383661,-0.00866134
0.319537,-0.0070373
0.143494,-0.00286893
0.0562666,-0.00157914
0.79762,-0.0163702
0.439132,-0.00163151
0.201889,-0.00657613
0.545226,0.00164857
0.227261,-0.000698724
0.397724,0.0163383
0.46333,-0.0102053
0.0484494,-0.00938693
0.220534,-0.00178354
0.465739,-0.0126137
0.172776,-0.00871397
0.0987369,-0.0206119
0.119579,0.00542063
0.31353,0.00678206
0.243692,0.00630766
0.272475,0.000962977
0.250035,-3.45287e-05
0.0492688,0.00541872
0.163488,-0.00723752
0.419594,-0.0211563
0.558073,0.0122395
0.291891,-0.018453
0.16285,0.0168379
0.130009,0.00280349
0.632078,0.000734426
0.508861,-0.00104851
0.0301708,-0.0145458
0.166336,0.00553898
0.29953,-0.0104671
0.657054,-0.0164288
0.149037,-0.000599395
0.125135,0.00767763
0.0975772,0.0117978
0.460551,0.000386205
0.649332,-0.00870693
0.192285,-0.00478503
0.301218,0.00346963
0.315053,0.0052591
0.0814785,-0.00335351
0.237078,-0.00270342
0.307577,0.0127358
0.430139,-0.016076
0.253162,-0.00316235
0.170747,0.00112777
0.199406,0.00371935
0.131453,0.00135904
0.105803,0.00357226
0.14648,0.00195745
0.733299,-0.0145488
0.107511,0.00186378
0.92991,-0.00803464
0.243214,-0.00102627
0.25794,0.00768498
0.22563,0.0087446
0.266073,-0.0160726
0.112356,0.00483185
0.145921,-0.0131081
0.284574,0.0123006
0.265991,-0.00817838
0.853923,0.00545248
0.596847,-0.0109098
0.479109,-0.00254694
0.299269,-0.0180188
0.270824,-0.00519857
0.244217,0.005783
0.121964,-0.00477634
0.209429,0.00932135
0.259892,-0.00207968
0.271712,-0.0138994
0.18621,-0.00652261
0.270248,-0.0124353
0.315644,-0.00314354
0.191025,0.00428745
0.370655,-0.00346788
0.156337,0.00772591
0.146294,0.00995572
0.385298,-0.00248561
0.25983,-0.00201706
0.182301,-0.00261348
0.586524,-0.000586846
0.218558,0.000192152
1.26579,-0.0157928
0.578028,-0.0077158
0.0921002,0.00164984
0.238192,0.00399589
0.13397,0.00665489
0.124319,0.0163056
0.304221,-0.00734628
0.225493,0.00106952
0.399614,0.00663631
0.376105,-0.00891716
0.258776,0.00684891
0.164085,0.0156028
0.433936,-0.0042486
0.0869523,-0.00882733
0.953354,0.00758307
0.304257,-0.0308193
0.170435,-0.00637246
0.240709,-0.00633406
0.184308,0.00319195
0.563097,-0.0162224
0.194019,0.00129312
0.210215,-0.0149024
0.422377,-0.00440823
0.218733,0.0156419
0.262782,0.00284292
0.328672,-0.00445361
0.197825,0.0209251
0.124532,0.0239054
0.122983,-0.00579584
0.259669,0.00595593
0.22258,-0.00382978
0.442883,0.0102423
0.589437,-0.00740559
0.159007,-0.0105694
0.509277,-0.00146405
0.293305,-0.000335869
0.367415,0.0153978
0.254339,-0.0121515
0.0492612,0.0054263
0.167925,-0.0038623
0.178768,-0.00689338
0.224101,0.00246151
0.691173,-0.0192984
0.103786,-0.00222372
0.245065,-0.00287714
0.355903,-0.0199658
0.770356,-0.00473079
0.157079,-0.000828621
0.177443,-0.00556774
0.233403,-0.0146534
0.241778,0.000409219
0.231817,0.00255837
0.445476,-0.000163592
0.118595,-0.00140773
0.795776,0.00109853
0.15983,-0.00357989
0.420327,-0.00626494
0.288284,-0.00703413
0.311253,0.00124744
0.318645,-0.00614526
0.245684,-0.0191216
0.333327,-0.0130141
0.502629,0.00518353
0.383876,-0.008876
0.262893,0.0183567
0.123542,0.0170828
0.272842,0.0162206
0.444427,-0.0147393
0.267669,-0.00204434
0.200913,-0.0134128
0.425592,-0.0115292
0.379319,-0.00431932
0.111092,0.00609511
0.120767,0.0120453
0.178877,-0.0148149
0.249315,-0.00712758
0.442116,-0.0202406
0.218287,0.000463342
0.0127954,0.0106421
0.0512479,0.0112521
0.508539,-0.00853873
0.199064,-0.0115635
0.475456,-0.026237
0.229328,-0.00276535
0.526876,-0.00343888
0.43372,-0.0118445
0.260749,0.0048756
0.281185,-0.00774777
0.152458,-0.0196452
0.40166,-0.00322203
1.17283,-0.0165836
0.227803,-0.00124089
0.516339,-0.00852691
0.185167,0.0179585
0.124598,-0.00741003
0.286282,-0.00503202
0.076247,0.001878
0.427591,0.00209671
0.466724,-0.0057869
0.0992776,0.00228493
0.281725,-0.000475244
0.142032,-0.00921962
0.587365,-0.0170524
0.288006,-0.0223813
0.126894,-0.00189431
0.228629,0.00574621
0.229189,0.012999
0.140359,0.000265547
0.35776,0.0094271
0.209281,-0.0139687
0.157183,-0.000932993
0.162025,0.00984951
0.198831,0.00429423
0.213467,0.0052831
0.128253,0.0123723
0.263286,0.00233859
0.126467,-0.00146739
0.0476236,0.00706386
1.3219,-0.00940321
0.15557,0.00849291
0.213703,-0.00276525
0.429322,-0.00354104
0.292054,0.00482083
0.509369,-0.00936914
0.098199,0.00336354
0.0995805,-0.00583054
0.148135,-0.00360354
0.234924,0.00726372
0.096588,-0.00283804
0.235303,0.0146968
0.201069,0.00205618
0.311056,0.024882
0.0202235,-0.00459853
0.578187,-0.0156868
0.191622,-0.00412232
0.154877,0.0169979
0.580343,-0.00221814
0.183617,-0.0117421
0.332432,-0.0121194
0.583936,-0.0214356
0.122152,-0.0127765
0.369629,-0.00244163
0.156673,0.0152015
0.212329,0.00642076
0.794358,0.00251702
0.354356,-0.0106058
0.182162,-0.0102865
0.479032,-0.0102817
0.281984,0.0148914
0.164488,-0.0160509
0.116271,0.00872857
0.314949,0.00536391
0.33722,-0.00128228
0.259887,-0.00988672
0.222623,-0.0116855
0.194899,-0.0152111
0.166949,0.0127389
0.345467,0.00609569
0.333453,-0.0209529
0.550437,0.00425041
0.285886,0.0109894
0.264024,0.0016013
0.272191,-0.0104726
0.171803,7.2359e-05
0.127077,0.0135479
0.0754187,-0.00510616
0.204411,-0.00128613
0.403791,0.00245857
0.17258,-0.00851701
0.184348,0.018777
0.179521,-0.00764604
0.0721697,0.0059553
0.228455,-0.00189278
0.564929,0.0131957
0.347558,-0.00380782
0.419324,0.00255116
0.254365,-0.00436466
0.566637,-0.0197623
0.31708,0.00323296
0.548867,-0.00199223
0.0938562,0.00380009
0.292936,-0.0194983
0.067095,0.0188425
0.313101,-0.0162264
0.352109,-0.0083591
0.411057,-0.00480659
0.155282,0.00487442
0.497948,-0.0135733
0.317946,-0.00544644
0.379861,-0.0204863
0.37271,0.0101027
0.361878,0.00530935
0.382626,0.000186936
0.355782,-0.00421939
0.353575,-0.0254499
0.131602,0.00902339
0.157402,-0.00115169
0.123883,0.00111686
0.0641315,-0.00163154
0.327631,0.000493654
0.341297,-0.0131725
0.0599594,0.00254059
0.255636,-0.00563586
0.329183,0.00675461
0.407013,-0.000762986
0.202141,0.00879674
0.618952,-0.01739
0.210438,0.000499719
0.207695,0.00324244
0.468158,-0.0189394
0.123818,-0.0144427
0.197012,-0.00951206
0.243476,-0.00128822
0.293354,0.00352059
0.492557,-0.00818237
0.487941,0.00424668
0.419229,0.00264558
0.15767,-0.0170447
0.147881,0.00836869
0.090532,-0.00459448
0.776133,-0.0105078
0.275804,-0.0101786
0.245498,-0.0072172
0.091828,0.0097345
0.106223,0.00315242
0.831428,-0.00330252
0.711532,-0.000594555
0.369232,-0.00985661
0.520029,0.00340858
0.675884,-0.0118218
0.0877612,-0.00182371
0.285696,-0.00444579
0.0545253,0.000162204
0.237506,-0.00313116
0.79459,-0.00552742
0.199347,0.00377767
0.297714,0.00697376
0.332099,-0.00397407
0.213048,-0.00211084
0.142919,0.00551861
0.182806,0.012506
0.119273,-0.00989803
0.0601448,0.0023552
0.375752,-0.00856446
0.339072,0.0124903
0.0804382,-0.00621945
0.543395,-0.0121455
0.340086,-0.00414853
0.330817,0.00512046
0.408692,-0.00244167
0.16329,-0.0031342
0.443361,-0.0136732
0.346102,-0.0140706
0.0994488,-0.0017926
0.122321,-0.00513359
0.342444,-0.0143187
0.335701,0.000236533
0.104254,0.00121442
0.54144,-0.00237745
0.137376,0.00324897
0.378316,-0.0111286
0.26744,-0.01744
0.528699,-0.00135488
0.0854441,-0.00731911
0.0857957,0.000141782
0.583476,-0.013163
0.0663082,0.0196293
0.366785,0.000402266
0.32414,-0.0116402
0.642953,0.00548493
0.0811663,-0.00304134
0.212464,-0.00933872
0.379152,-0.00415231
0.481068,-0.0045054
0.136232,-0.00341933
0.730924,-0.00436195
0.90997,-0.0115329
0.273518,-0.0157059
0.628889,-0.0117018
0.151904,0.00434596
0.118063,-0.000875304
0.56804,0.00227215
0.144077,0.0121728
0.814981,-0.00248063
0.0490561,-0.00218109
0.0759881,0.0177619
0.287119,-0.00586877
0.472335,-0.00358509
0.152992,0.0110708
0.520961,-0.00533626
0.201887,0.00123801
0.404356,-0.00591806
0.573017,-0.00270417
0.369297,-0.00601586
0.242828,-0.00845337
0.11429,0.00289786
0.298416,-0.00154107
0.217002,-0.00606428
0.0685019,-0.0138144
0.214118,-0.0109933
0.716794,-0.00585625
0.109806,0.0073817
0.414085,-0.00783529
0.0877583,-0.00963332
0.25755,0.000262989
0.0531021,0.00158544
0.45528,-0.0255929
0.749007,-0.0302565
0.139244,-0.00643144
0.471945,-0.0110077
0.46846,0.000290023
0.302975,-0.0061001
0.125834,-0.000833631
0.0906863,0.0108762
0.560844,0.0016559
0.383154,-0.00815359
0.184713,-0.00502596
0.196809,-0.0014966
0.0756272,-0.00531466
0.417697,-0.0270722
0.241344,-0.0147819
0.205928,-0.0106159
0.5793,-0.00898723
0.336543,-0.000605897
0.317358,0.0185795
0.594119,-0.000369357
0.0538298,-0.00695479
0.0425474,-0.00348494
0.187253,-0.00756589
0.276001,-0.00256325
0.0758665,-0.0133665
0.209152,-0.0138398
0.097323,-0.00357303
0.468693,0.0156818
0.216175,-0.0052372
0.252589,0.0130362
0.594903,-0.00896525
0.303824,-0.0147615
0.237954,-0.0270169
0.28171,-0.00436606
0.235629,-0.00516056
0.387409,-0.0124086
0.410507,-0.0198817
0.948295,0.00092394
0.597249,-0.0034988
0.0515354,-0.00466037
0.256651,-0.00665139
0.190312,-0.00281223
0.318143,-0.0134558
0.426891,-0.0128284
0.307196,0.00139768
0.413133,-0.0225083
0.0797886,0.0139614
0.141635,-0.00100976
0.585089,-0.00696415
0.0540448,-0.00716978
0.225725,-0.010881
0.580801,-0.0183012
0.509395,-0.00939468
0.198225,0.0127129
0.198628,0.00449712
0.370369,0.00463148
0.562403,-0.00771563
0.662417,-0.0100733
0.358602,-0.00703903
0.461941,-0.00881619
0.113469,0.00371823
0.225742,-0.00699221
0.308537,-0.00384994
0.206861,0.0197016
0.220949,-0.0178239
0.245739,-0.00745802
0.998625,-0.0142495
0.254818,-0.0126301
0.117825,-0.000637796
0.58084,-0.00271506
0.339979,-0.00404121
0.0665769,-0.0118894
0.414699,-0.00844932
0.527135,-0.00369783
0.254106,0.00761314
0.0651748,0.0129502
0.176929,0.00275804
0.41508,0.0146079
0.119889,-0.0105144
0.517492,-0.0174924
0.108317,0.00887042
0.185759,-0.00607154
0.239802,-0.00542701
0.575831,-0.0289561
0.745176,-0.002988
0.227666,-0.00110352
0.200983,0.00995439
0.223468,0.0187199
0.10602,-0.0044575
0.245837,-0.003649
0.28867,0.000392469
0.222093,-0.00334329
0.500519,-0.000518963
0.61131,0.00197091
0.237367,0.00482024
0.185823,0.00948936
0.520912,-0.0130991
0.152917,0.00333264
0.109047,0.000328287
0.414247,-0.00799683
0.153302,0.00294807
0.0855029,0.00824714
0.478102,0.00627256
0.169574,0.00230077
0.0580934,0.00440657
0.0603192,-0.0134442
0.212505,0.0218705
0.19919,0.011748
0.274825,-0.00920007
0.115548,0.00163948
0.153966,0.00228374
0.313619,0.0145063
0.336581,-0.000643803
0.168602,0.00717916
0.278022,-0.00458423
0.602438,0.0069375
0.515204,0.000420863
0.202386,0.0163637
0.0685935,0.017344
0.489268,-0.0283303
0.455894,0.00504359
0.573588,0.00453695
0.915494,-0.0170568
0.196418,-0.00110539
0.178857,-0.00698212
0.338273,-0.00233554
0.208481,-0.0131687
0.0938799,0.00768265
0.456946,-0.00382114
0.576117,0.00200761
0.215064,0.00368599
0.0818827,0.000148566
0.338079,-0.0177667
0.1144,-0.00502472
0.236282,-0.00971949
0.4928,-0.000612943
0.343459,-0.00752188
0.303756,0.008744
0.401506,-0.010881
0.532517,-0.00907973
0.120102,-0.0107274
0.103118,-0.00936839
0.161552,0.00251016
0.216072,0.00267837
0.296529,0.0159713
0.263523,0.0177269
0.157334,0.0223535
0.215128,-0.0120028
0.173603,-0.00172815
0.30845,-0.00376283
0.357044,-0.00548193
0.459252,0.0212164
0.189877,0.00543567
0.0957495,0.00581299
0.290883,-0.00963304
0.276141,-0.00270344
0.21828,0.00828209
0.601572,-0.00782216
0.898918,-0.00829292
0.0909729,-0.00503544
0.143333,0.00510454
0.326032,0.00209257
0.666243,-0.00218059
0.221812,-0.0108747
0.32263,-0.00231721
0.134209,-0.00139663
0.178902,-0.0148395
0.0924056,-0.0142806
0.52218,-0.0221798
0.251,-0.00100011
0.232119,-0.0133691
0.528816,-0.00537821
0.414508,-0.00825774
0.456342,-0.0110297
0.610813,0.00637412
0.484677,-0.000302085
0.207003,-0.0155963
0.212038,0.0067122
0.0672399,0.00307261
0.111806,0.00538173
0.364775,0.00241236
0.221072,-0.00622841
0.42879,0.00870998
0.378567,-0.00356693
0.0898046,0.0117579
0.195067,-0.00756671
0.355576,-0.00401356
0.597252,-0.00350173
0.313419,-0.000919032
0.197504,-0.0100043
0.294538,0.00233663
0.24762,-0.0132446
0.181686,0.0136264
0.338055,-0.00602394
0.266136,-0.000511124
0.0950007,0.0143743
0.11002,-0.00845709
0.111339,-0.00196402
0.50623,-0.0218548
0.165589,-0.009339
0.144397,-0.00377215
0.418062,-0.00399958
0.378809,-0.0272465
0.309813,-0.00512549
0.314893,-0.0102052
0.395723,-0.00509825
0.142388,-0.00176335
0.251449,0.00636315
0.105282,0.00409306
0.302834,0.017479
0.387135,-0.00432242
0.382641,-0.0154536
0.0441376,0.00273745
0.189376,-0.00187577
0.149905,0.00634462
0.0524953,0.0100047
0.241879,0.00812147
0.252149,0.00175684
0.29796,-0.00889744
0.196223,0.0069021
0.214047,0.00470257
0.422909,-0.0166587
0.243405,-0.0168423
0.301829,-0.00495357
0.415488,-0.00142592
0.144677,-0.00405244
0.591,-0.0206877
0.115067,0.00993317
0.193622,-0.0022161
0.253103,-0.00310275
0.226264,-0.0231388
0.19475,0.000562719
0.330478,0.00545936
0.114929,0.00225879
0.311373,0.00112675
0.149851,-0.00141397
0.133232,-0.000419964
0.334869,0.00106893
0.0249813,0.00626869
0.135315,-0.00250218
0.344764,-0.0127329
0.0541956,-0.00341438
